order_id,customer_name,product_name,category,quantity,unit_price,region,country,order_date,revenue,profit
ORD00239,David Harris,Keyboard,Accessories,9,703.24,West,Ethiopia,2026-02-07,6329.16,1898.7479999999998
ORD00240,Christina Rocha,Mouse,Accessories,6,884.24,South,Anguilla,2026-05-29,5305.4400000000005,1591.632
ORD00241,David Rosario,Tablet,Accessories,3,736.4,South,Zambia,2026-03-17,2209.2,662.7599999999999
ORD00242,Danielle Warren,Mouse,Electronics,1,1097.97,East,Poland,2026-01-03,1097.97,329.391
ORD00243,Sara Higgins DDS,Keyboard,Electronics,5,1286.74,West,Gambia,2026-03-16,6433.7,1930.11
ORD00244,Todd Delgado,Monitor,Accessories,3,1030.7,South,Uruguay,2026-01-20,3092.1000000000004,927.6300000000001
ORD00245,Nicholas Wright,Laptop,Electronics,2,153.29,West,Honduras,2026-07-06,306.58,91.97399999999999
ORD00246,William Larson,Mouse,Electronics,1,559.45,West,Panama,2026-07-17,559.45,167.835
ORD00247,Timothy Salazar,Monitor,Accessories,4,1139.15,West,Saint Kitts and Nevis,2026-05-13,4556.6,1366.98
ORD00248,Lee Taylor,Tablet,Accessories,10,1237.47,South,Brunei Darussalam,2026-03-20,12374.7,3712.41
ORD00249,Joseph Francis,Monitor,Electronics,10,827.96,East,Croatia,2026-01-21,8279.6,2483.88
ORD00250,Claudia Hernandez,Keyboard,Accessories,3,56.1,West,Antarctica (the territory South of 60 deg S),2026-01-11,168.3,50.49
ORD00251,Christopher Jensen,Mouse,Accessories,4,899.18,South,El Salvador,2026-02-17,3596.72,1079.0159999999998
ORD00252,Crystal Thornton,Laptop,Accessories,6,816.83,South,Gibraltar,2026-04-04,4900.9800000000005,1470.294
ORD00253,Ashley Burnett,Monitor,Accessories,10,357.37,East,Nicaragua,2026-05-14,3573.7,1072.11
ORD00254,Stephanie Graham,Phone,Electronics,9,1143.45,North,Mozambique,2026-03-11,10291.050000000001,3087.315
ORD00255,Lisa Lopez,Mouse,Accessories,7,1247.11,North,Afghanistan,2026-05-22,8729.769999999999,2618.9309999999996
ORD00256,Oscar Clay,Monitor,Accessories,1,1151.76,East,Lebanon,2026-02-20,1151.76,345.52799999999996
ORD00257,Michael Chase,Keyboard,Accessories,2,1274.14,North,Bahrain,2026-07-13,2548.28,764.484
ORD00258,Ricky Rogers,Phone,Accessories,4,650.03,North,Burkina Faso,2026-02-17,2600.12,780.036
ORD00259,Olivia Keith,Monitor,Electronics,9,511.36,North,Belgium,2026-03-08,4602.24,1380.6719999999998
ORD00260,Deborah Alvarez,Monitor,Accessories,1,970.84,East,Kyrgyz Republic,2026-07-14,970.84,291.252
ORD00261,Julie Gray,Mouse,Electronics,3,148.96,North,Puerto Rico,2026-01-01,446.88,134.064
ORD00262,Jason Nguyen,Monitor,Electronics,3,92.18,West,Montserrat,2026-02-16,276.54,82.962
ORD00263,Mario Nelson,Keyboard,Electronics,10,472.41,South,Norfolk Island,2026-06-22,4724.1,1417.23
ORD00264,Michele Lee,Monitor,Electronics,2,579.78,East,Morocco,2026-06-30,1159.56,347.868
ORD00265,Nicole Bell,Mouse,Electronics,5,1453.94,East,Liechtenstein,2026-05-07,7269.700000000001,2180.9100000000003
ORD00266,Alexander Schaefer,Monitor,Electronics,10,288.72,East,Guam,2026-07-14,2887.2000000000003,866.1600000000001
ORD00267,David Young,Monitor,Accessories,8,668.41,North,Cuba,2026-02-17,5347.28,1604.184
ORD00268,Kimberly Landry,Mouse,Electronics,8,583.65,West,Lebanon,2026-04-29,4669.2,1400.76
ORD00269,Maria Brown,Phone,Electronics,1,442.23,North,Fiji,2026-04-04,442.23,132.669
ORD00270,April Harris,Laptop,Electronics,1,1254.96,North,Costa Rica,2026-01-19,1254.96,376.488
ORD00271,Kevin Jarvis,Keyboard,Electronics,9,121.88,East,Bouvet Island (Bouvetoya),2026-03-02,1096.92,329.076
ORD00272,Angela Miller,Phone,Accessories,10,1089.92,East,Yemen,2026-05-09,10899.2,3269.76
ORD00273,Kristina Burns,Monitor,Electronics,4,1077.78,East,Indonesia,2026-05-22,4311.12,1293.336
ORD00274,Eric Martinez,Monitor,Electronics,8,1458.66,South,Australia,2026-04-14,11669.28,3500.784
ORD00275,Amanda Myers,Phone,Accessories,7,1291.06,North,British Indian Ocean Territory (Chagos Archipelago),2026-06-04,9037.42,2711.226
ORD00276,Sharon Perez,Phone,Electronics,2,157.29,East,Germany,2026-01-20,314.58,94.374
ORD00277,Kimberly Holmes,Monitor,Accessories,3,247.93,South,Iraq,2026-02-21,743.79,223.13699999999997
ORD00278,Robert Martinez,Tablet,Accessories,6,1259.13,East,Hungary,2026-02-20,7554.780000000001,2266.434
ORD00279,Hannah Davis,Mouse,Accessories,7,1081.0,East,Lao People's Democratic Republic,2026-05-19,7567.0,2270.1
ORD00280,Jonathan Fisher,Keyboard,Accessories,10,1252.24,North,Korea,2026-02-24,12522.4,3756.72
ORD00281,Brandon Smith,Keyboard,Electronics,5,920.05,North,Chile,2026-02-09,4600.25,1380.075
ORD00282,Emily Contreras,Laptop,Electronics,3,673.59,South,Ghana,2026-06-07,2020.77,606.231
ORD00283,Jack Parks,Tablet,Accessories,2,974.43,South,Sao Tome and Principe,2026-03-18,1948.86,584.6579999999999
ORD00284,Tammy Hatfield,Phone,Accessories,10,824.2,West,Antigua and Barbuda,2026-04-08,8242.0,2472.6
ORD00285,Michael Mathis,Monitor,Accessories,7,528.15,East,Uruguay,2026-01-15,3697.0499999999997,1109.1149999999998
ORD00286,Charles Sellers,Keyboard,Accessories,7,202.71,West,Kazakhstan,2026-05-17,1418.97,425.691
ORD00287,Stacy Henry,Tablet,Electronics,8,1171.06,South,Taiwan,2026-04-29,9368.48,2810.544
ORD00288,Brandon Ramirez,Monitor,Electronics,10,240.66,South,Singapore,2026-01-09,2406.6,721.9799999999999
ORD00289,Jill Dawson,Tablet,Accessories,8,290.08,South,Congo,2026-02-01,2320.64,696.1919999999999
ORD00290,Andrea Cohen,Mouse,Accessories,7,1180.07,North,San Marino,2026-02-05,8260.49,2478.147
ORD00291,Michael Ball,Keyboard,Electronics,7,902.4,South,Serbia,2026-03-16,6316.8,1895.04
ORD00292,William Schmidt,Mouse,Electronics,3,953.06,North,Lesotho,2026-06-21,2859.18,857.7539999999999
ORD00293,Melissa Lewis,Mouse,Electronics,2,90.13,South,Burkina Faso,2026-05-19,180.26,54.077999999999996
ORD00294,Meredith Hayes,Phone,Electronics,5,558.55,East,Uzbekistan,2026-04-04,2792.75,837.8249999999999
ORD00295,Wesley Casey,Phone,Electronics,1,251.07,North,Marshall Islands,2026-07-02,251.07,75.321
ORD00296,Christopher Bridges,Tablet,Electronics,9,1373.79,West,Trinidad and Tobago,2026-04-12,12364.11,3709.233
ORD00297,Patricia Castillo,Laptop,Electronics,9,151.42,North,Solomon Islands,2026-04-15,1362.78,408.834
ORD00298,Nancy Kaufman,Laptop,Accessories,2,963.37,East,South Georgia and the South Sandwich Islands,2026-04-22,1926.74,578.0219999999999
ORD00299,David George,Monitor,Electronics,1,538.3,North,Syrian Arab Republic,2026-06-14,538.3,161.48999999999998
ORD00300,Jennifer Williamson,Tablet,Accessories,4,1186.77,North,Canada,2026-06-22,4747.08,1424.124
ORD00301,Rodney Martinez,Tablet,Electronics,9,779.29,East,China,2026-07-02,7013.61,2104.0829999999996
ORD00302,Samantha Maxwell,Tablet,Accessories,4,829.45,West,Jordan,2026-01-14,3317.8,995.34
ORD00303,Jerry Wilcox,Mouse,Accessories,8,1210.8,West,Ireland,2026-05-14,9686.4,2905.9199999999996
ORD00304,Kenneth Miller,Keyboard,Electronics,5,758.24,East,Suriname,2026-01-05,3791.2,1137.36
ORD00305,Laura Smith,Tablet,Electronics,4,885.12,East,Korea,2026-03-30,3540.48,1062.144
ORD00306,Brendan Ramos,Keyboard,Accessories,8,476.25,South,Thailand,2026-04-04,3810.0,1143.0
ORD00307,Robin Pruitt,Phone,Electronics,5,1420.34,West,Taiwan,2026-06-20,7101.7,2130.5099999999998
ORD00308,Bonnie Arias,Mouse,Accessories,8,467.58,South,Sweden,2026-02-10,3740.64,1122.192
ORD00309,Karen Vargas,Phone,Electronics,4,805.21,North,Tokelau,2026-04-04,3220.84,966.252
ORD00310,Michele Moody,Phone,Accessories,4,1476.49,East,Ethiopia,2026-01-17,5905.96,1771.788
ORD00311,Allen Perez,Keyboard,Accessories,9,193.24,West,Malaysia,2026-04-20,1739.16,521.748
ORD00312,Andrew Walter,Laptop,Accessories,4,1223.45,North,Mayotte,2026-01-30,4893.8,1468.14
ORD00313,Desiree Carter,Keyboard,Electronics,2,187.34,West,United Kingdom,2026-04-12,374.68,112.404
ORD00314,Nancy Walls,Phone,Electronics,5,603.38,North,Bhutan,2026-04-27,3016.9,905.07
ORD00315,Christina Patel,Keyboard,Accessories,7,866.86,South,Wallis and Futuna,2026-01-12,6068.02,1820.4060000000002
ORD00316,Christopher Wilson,Phone,Accessories,10,237.55,South,Fiji,2026-01-13,2375.5,712.65
ORD00317,Mark Valentine,Tablet,Electronics,9,244.87,North,Chad,2026-01-10,2203.83,661.149
ORD00318,Brittany Horn,Tablet,Accessories,10,909.59,North,Northern Mariana Islands,2026-04-27,9095.9,2728.77
ORD00319,Allison Sellers,Keyboard,Accessories,10,1112.71,West,Guyana,2026-03-26,11127.1,3338.13
ORD00320,Teresa Williams,Tablet,Accessories,1,495.48,East,Saint Lucia,2026-06-15,495.48,148.644
ORD00321,Connor Shaw,Phone,Accessories,8,905.96,West,Mayotte,2026-05-05,7247.68,2174.304
ORD00322,Rachel Gallagher,Monitor,Accessories,3,299.02,East,Greece,2026-07-05,897.06,269.118
ORD00323,Penny Cannon,Tablet,Accessories,7,1022.95,South,China,2026-03-14,7160.650000000001,2148.195
ORD00324,Paul Keller,Mouse,Accessories,1,1060.26,East,Liberia,2026-01-20,1060.26,318.078
ORD00325,Carolyn Townsend,Keyboard,Electronics,4,930.22,South,Burundi,2026-01-24,3720.88,1116.264
ORD00326,David Sandoval,Tablet,Accessories,1,1360.27,East,Guatemala,2026-05-03,1360.27,408.08099999999996
ORD00327,Mason Pittman,Monitor,Accessories,4,171.03,East,Dominican Republic,2026-01-18,684.12,205.236
ORD00328,Karen Young,Laptop,Accessories,3,58.57,South,Iceland,2026-07-03,175.71,52.713
ORD00329,Catherine Anderson,Tablet,Electronics,3,889.03,East,Saint Pierre and Miquelon,2026-02-28,2667.09,800.1270000000001
ORD00330,Samantha Smith,Laptop,Accessories,10,919.48,East,Fiji,2026-05-20,9194.8,2758.4399999999996
ORD00331,Sarah Oliver,Tablet,Electronics,2,721.41,East,Burundi,2026-06-01,1442.82,432.84599999999995
ORD00332,Evan Rodriguez,Mouse,Electronics,2,1065.43,West,British Indian Ocean Territory (Chagos Archipelago),2026-01-30,2130.86,639.258
ORD00333,Jean Mueller,Phone,Accessories,7,618.36,South,French Guiana,2026-02-20,4328.52,1298.556
ORD00334,William Webster,Laptop,Accessories,10,1155.37,East,Montenegro,2026-05-21,11553.699999999999,3466.1099999999997
ORD00335,Joshua Coleman,Mouse,Accessories,2,961.68,West,Tunisia,2026-04-15,1923.36,577.0079999999999
ORD00336,Garrett Bradshaw,Phone,Accessories,8,426.2,East,Uzbekistan,2026-02-14,3409.6,1022.8799999999999
ORD00337,Diana Reese,Tablet,Electronics,1,796.98,South,Mexico,2026-02-17,796.98,239.094
ORD00338,Jessica Kim,Tablet,Electronics,1,553.34,North,Yemen,2026-06-24,553.34,166.002
ORD00339,Pamela Castaneda,Mouse,Accessories,1,110.22,North,Cocos (Keeling) Islands,2026-05-12,110.22,33.065999999999995
ORD00340,Candice Graham,Mouse,Electronics,6,392.93,South,Cambodia,2026-03-03,2357.58,707.274
ORD00341,Wesley Silva,Keyboard,Electronics,8,1360.41,North,Argentina,2026-01-19,10883.28,3264.984
ORD00342,Kimberly Trujillo,Keyboard,Accessories,4,345.25,East,Ukraine,2026-05-11,1381.0,414.3
ORD00343,James Wilkins,Keyboard,Accessories,9,842.05,East,Pakistan,2026-06-11,7578.45,2273.535
ORD00344,Michael Hayden,Tablet,Accessories,10,1142.02,South,Anguilla,2026-04-30,11420.2,3426.06
ORD00345,Emma Harris,Mouse,Electronics,2,594.27,West,Syrian Arab Republic,2026-06-27,1188.54,356.56199999999995
ORD00346,Susan Watts,Phone,Electronics,9,793.54,North,Paraguay,2026-01-14,7141.86,2142.558
ORD00347,Jessica Gray,Laptop,Accessories,7,285.98,South,Gabon,2026-07-17,2001.8600000000001,600.558
ORD00348,David Huffman,Phone,Accessories,2,841.52,East,India,2026-01-15,1683.04,504.912
ORD00349,Wesley Hardin,Phone,Electronics,3,1049.03,West,Svalbard & Jan Mayen Islands,2026-01-26,3147.09,944.127
ORD00350,Russell Mills,Monitor,Accessories,7,109.16,South,British Virgin Islands,2026-01-09,764.12,229.236
ORD00351,Teresa Rivers,Phone,Accessories,1,1332.09,West,Argentina,2026-06-06,1332.09,399.62699999999995
ORD00352,Bryan Taylor III,Mouse,Electronics,9,148.42,West,Kiribati,2026-02-26,1335.78,400.734
ORD00353,Roger Gibson,Mouse,Electronics,9,450.14,West,Afghanistan,2026-01-14,4051.2599999999998,1215.378
ORD00354,Richard Spencer,Tablet,Accessories,10,1344.65,North,Burkina Faso,2026-05-05,13446.5,4033.95
ORD00355,Adam Mccormick,Monitor,Electronics,7,414.73,North,Pakistan,2026-02-20,2903.11,870.933
ORD00356,Mason Kennedy,Phone,Accessories,4,864.68,North,Sweden,2026-07-13,3458.72,1037.616
ORD00357,Jeremy Rogers,Tablet,Accessories,5,783.86,West,Chile,2026-01-17,3919.3,1175.79
ORD00358,Richard Koch,Phone,Electronics,10,623.17,East,Angola,2026-07-05,6231.7,1869.5099999999998
ORD00359,Brittney Fernandez,Phone,Electronics,1,592.08,East,El Salvador,2026-04-26,592.08,177.624
ORD00360,Erik Fuller,Tablet,Accessories,4,1471.79,West,Bosnia and Herzegovina,2026-05-03,5887.16,1766.148
ORD00361,Robert Hutchinson,Mouse,Electronics,10,999.69,West,Saint Barthelemy,2026-01-04,9996.900000000001,2999.07
ORD00362,John Baker,Mouse,Accessories,10,1043.47,East,Singapore,2026-04-14,10434.7,3130.4100000000003
ORD00363,Jeffrey Hernandez,Monitor,Electronics,4,1287.58,East,Mauritania,2026-07-02,5150.32,1545.0959999999998
ORD00364,Theresa Griffin,Monitor,Accessories,3,440.34,North,Guadeloupe,2026-06-06,1321.02,396.306
ORD00365,Mary Chase PhD,Keyboard,Electronics,8,1348.43,North,Liberia,2026-06-24,10787.44,3236.232
ORD00366,Jessica Phillips,Phone,Accessories,6,959.54,North,Azerbaijan,2026-05-31,5757.24,1727.1719999999998
ORD00367,Carol Phillips,Phone,Accessories,4,1479.32,South,Saudi Arabia,2026-01-13,5917.28,1775.184
ORD00368,Crystal Pineda,Tablet,Accessories,4,1305.03,South,Guyana,2026-05-13,5220.12,1566.0359999999998
ORD00369,Teresa Jennings,Mouse,Electronics,6,1350.2,East,Burundi,2026-06-02,8101.200000000001,2430.36
ORD00370,Mrs. Rhonda Harrison DDS,Mouse,Accessories,7,726.67,North,Somalia,2026-05-12,5086.69,1526.0069999999998
ORD00371,Karen Roberts,Phone,Accessories,8,780.5,East,United States Virgin Islands,2026-03-18,6244.0,1873.1999999999998
ORD00372,Yesenia Singh,Monitor,Accessories,6,799.68,North,Australia,2026-06-30,4798.08,1439.424
ORD00373,Lisa Sanders,Phone,Accessories,7,1221.2,South,Christmas Island,2026-01-11,8548.4,2564.52
ORD00374,Andrew Greene,Tablet,Accessories,1,1451.08,North,Qatar,2026-03-16,1451.08,435.32399999999996
ORD00375,Jerry Fuller,Keyboard,Electronics,8,555.55,South,Papua New Guinea,2026-04-02,4444.4,1333.32
ORD00376,Daniel Rodriguez,Tablet,Accessories,1,899.07,North,Tunisia,2026-03-17,899.07,269.721
ORD00377,Katrina Price,Tablet,Electronics,7,567.94,West,Taiwan,2026-01-31,3975.5800000000004,1192.674
ORD00378,George Moore,Tablet,Electronics,2,1005.63,West,Monaco,2026-01-06,2011.26,603.3779999999999
ORD00379,Kevin Rivera,Mouse,Electronics,8,290.17,East,Congo,2026-03-28,2321.36,696.408
ORD00380,Sara Garcia,Monitor,Accessories,9,506.09,West,Mali,2026-06-29,4554.8099999999995,1366.4429999999998
ORD00381,Megan Vazquez,Keyboard,Accessories,8,1304.71,West,Morocco,2026-02-03,10437.68,3131.304
ORD00382,Kristen Brewer,Keyboard,Electronics,6,1318.32,West,Azerbaijan,2026-03-27,7909.92,2372.976
ORD00383,Edgar Kramer,Mouse,Electronics,9,252.13,West,Vietnam,2026-05-10,2269.17,680.751
ORD00384,Jonathan Lee,Phone,Electronics,2,288.59,North,Estonia,2026-05-22,577.18,173.15399999999997
ORD00385,Joshua Fields,Mouse,Accessories,7,764.02,West,United Kingdom,2026-01-29,5348.139999999999,1604.4419999999998
ORD00386,Donna Moss,Keyboard,Accessories,6,348.09,South,Colombia,2026-03-07,2088.54,626.562
ORD00387,Sandra Nash,Mouse,Electronics,3,881.88,South,New Caledonia,2026-06-03,2645.64,793.6919999999999
ORD00388,Larry Douglas,Monitor,Electronics,6,510.12,East,Sao Tome and Principe,2026-01-12,3060.7200000000003,918.216
ORD00389,Joanna Donovan,Phone,Electronics,4,570.0,South,North Macedonia,2026-04-13,2280.0,684.0
ORD00390,Kimberly Ruiz,Tablet,Accessories,4,943.86,North,Italy,2026-06-21,3775.44,1132.632
ORD00391,Katrina Barton,Monitor,Electronics,5,1267.97,East,Bahrain,2026-05-04,6339.85,1901.955
ORD00392,Jeffrey Brown,Tablet,Accessories,7,434.53,West,Zambia,2026-05-20,3041.71,912.513
ORD00393,Javier Burnett,Tablet,Accessories,2,1355.86,South,Australia,2026-04-17,2711.72,813.516
ORD00394,William Kelly,Tablet,Accessories,6,291.98,North,New Zealand,2026-05-18,1751.88,525.564
ORD00395,Michael Lee,Monitor,Accessories,6,1073.62,West,Samoa,2026-05-22,6441.719999999999,1932.5159999999996
ORD00396,Douglas Evans,Laptop,Electronics,4,173.4,South,Qatar,2026-02-02,693.6,208.08
ORD00397,Christine Thompson,Phone,Accessories,4,397.83,East,Brunei Darussalam,2026-03-18,1591.32,477.39599999999996
ORD00398,Michael Rhodes,Tablet,Accessories,7,413.5,West,Korea,2026-03-29,2894.5,868.35
ORD00399,Sara Robertson,Tablet,Electronics,4,1467.98,East,Guatemala,2026-06-30,5871.92,1761.576
ORD00400,Marc Patterson,Keyboard,Accessories,5,1312.76,North,Netherlands,2026-05-18,6563.8,1969.1399999999999
ORD00401,Jeremy Anderson,Keyboard,Accessories,7,125.29,West,Bolivia,2026-06-01,877.0300000000001,263.10900000000004
ORD00402,Jeremy Taylor,Monitor,Electronics,5,1458.34,North,Lesotho,2026-03-18,7291.7,2187.5099999999998
ORD00403,Joy Peterson,Keyboard,Accessories,6,561.15,West,Vietnam,2026-06-24,3366.8999999999996,1010.0699999999998
ORD00404,James Carson,Keyboard,Accessories,5,1269.0,South,Haiti,2026-03-30,6345.0,1903.5
ORD00405,Joshua Gregory,Monitor,Electronics,6,969.72,East,Zambia,2026-03-26,5818.32,1745.4959999999999
ORD00406,Stacy Randolph,Phone,Electronics,8,1100.42,North,Congo,2026-03-22,8803.36,2641.0080000000003
ORD00407,Kayla Jones,Laptop,Accessories,6,725.54,East,Guyana,2026-05-15,4353.24,1305.972
ORD00408,Anthony Garrison,Monitor,Electronics,1,546.64,East,Zambia,2026-06-21,546.64,163.992
ORD00409,Nicole Martin,Monitor,Accessories,1,878.33,East,Kyrgyz Republic,2026-06-30,878.33,263.499
ORD00410,Shari Austin,Tablet,Accessories,3,559.63,East,Bangladesh,2026-04-09,1678.8899999999999,503.6669999999999
ORD00411,Katie White,Phone,Electronics,6,851.76,South,Congo,2026-04-22,5110.5599999999995,1533.168
ORD00412,Kevin Park,Phone,Electronics,4,608.92,North,Benin,2026-07-16,2435.68,730.704
ORD00413,Sean Murphy,Laptop,Accessories,2,381.44,South,Canada,2026-04-27,762.88,228.864
ORD00414,Emily Rogers,Keyboard,Electronics,2,1123.52,South,Tuvalu,2026-05-24,2247.04,674.112
ORD00415,Cody Reynolds,Laptop,Accessories,3,1326.43,North,Sierra Leone,2026-06-01,3979.29,1193.787
ORD00416,Douglas James,Keyboard,Accessories,8,243.71,North,Congo,2026-07-14,1949.68,584.904
ORD00417,Randy Spencer,Phone,Electronics,1,846.24,East,Slovakia (Slovak Republic),2026-02-05,846.24,253.87199999999999
ORD00418,Casey Brock,Monitor,Accessories,4,1066.37,East,Cameroon,2026-01-27,4265.48,1279.6439999999998
ORD00419,Shelly Jackson,Mouse,Accessories,5,269.3,West,Mauritania,2026-06-27,1346.5,403.95
ORD00420,Andrew Washington,Keyboard,Electronics,2,277.37,East,Gambia,2026-06-18,554.74,166.422
ORD00421,Lacey Estrada,Monitor,Accessories,1,1187.4,North,Finland,2026-05-14,1187.4,356.22
ORD00422,Daniel Edwards,Phone,Electronics,2,1270.47,East,Syrian Arab Republic,2026-07-11,2540.94,762.282
ORD00423,Anthony Sanchez,Monitor,Accessories,10,1435.87,West,Latvia,2026-03-02,14358.699999999999,4307.61
ORD00424,Thomas Wright,Laptop,Accessories,10,262.43,South,Palau,2026-05-11,2624.3,787.2900000000001
ORD00425,Faith Sherman,Tablet,Electronics,7,1027.68,West,Dominica,2026-01-12,7193.76,2158.128
ORD00426,Kyle Young,Tablet,Accessories,8,805.63,North,Cuba,2026-06-12,6445.04,1933.512
ORD00427,Jon Kennedy,Tablet,Electronics,3,938.38,South,Jordan,2026-01-15,2815.14,844.5419999999999
ORD00428,Frank Fox,Phone,Accessories,1,213.97,East,United Kingdom,2026-02-02,213.97,64.191
ORD00429,Terri Sanchez,Mouse,Electronics,4,878.45,East,Aruba,2026-01-18,3513.8,1054.14
ORD00430,Jackson Gutierrez,Monitor,Accessories,6,1185.97,West,Switzerland,2026-03-07,7115.82,2134.7459999999996
ORD00431,Troy Valencia,Laptop,Electronics,10,861.86,East,Kenya,2026-05-16,8618.6,2585.58
ORD00432,Mrs. Rebecca Schultz,Laptop,Electronics,10,393.53,South,Guernsey,2026-03-29,3935.2999999999997,1180.59
ORD00433,Shelby Henderson,Keyboard,Electronics,2,841.48,West,Turkey,2026-03-29,1682.96,504.888
ORD00434,Rebekah Meyer,Phone,Accessories,2,1087.35,South,Sierra Leone,2026-01-17,2174.7,652.41
ORD00435,Lindsey Morris,Mouse,Accessories,4,1011.34,West,Djibouti,2026-03-26,4045.36,1213.608
ORD00436,John Lee,Laptop,Accessories,7,746.85,West,Turkey,2026-04-24,5227.95,1568.385
ORD00437,Matthew Williams,Monitor,Electronics,9,895.64,West,Congo,2026-02-26,8060.76,2418.228
ORD00438,Wanda Willis,Monitor,Accessories,7,1056.13,West,French Polynesia,2026-03-09,7392.910000000001,2217.873
ORD00439,Mary Harrell,Phone,Electronics,10,886.62,East,China,2026-03-07,8866.2,2659.86
ORD00440,Erin Mitchell,Phone,Accessories,10,262.73,East,Bahamas,2026-01-25,2627.3,788.19
ORD00441,James Palmer,Keyboard,Electronics,3,670.91,North,Iceland,2026-03-21,2012.73,603.819
ORD00442,Amy Ward,Laptop,Electronics,7,799.01,West,Solomon Islands,2026-07-02,5593.07,1677.9209999999998
ORD00443,April Reed,Keyboard,Electronics,7,1115.73,North,Bangladesh,2026-02-07,7810.110000000001,2343.033
ORD00444,Robert Gardner,Monitor,Electronics,6,1487.43,South,Nigeria,2026-01-25,8924.58,2677.374
ORD00445,Tyler Stewart,Mouse,Electronics,9,310.98,North,Ukraine,2026-05-13,2798.82,839.6460000000001
ORD00446,Jennifer Gomez,Monitor,Electronics,6,1017.95,South,Morocco,2026-01-08,6107.700000000001,1832.3100000000002
ORD00447,Kevin Quinn,Monitor,Electronics,9,1028.55,East,Sudan,2026-01-17,9256.949999999999,2777.0849999999996
ORD00448,Joseph Porter,Mouse,Electronics,3,1149.04,North,Guyana,2026-02-01,3447.12,1034.136
ORD00449,Lauren Berg,Keyboard,Electronics,7,561.03,West,Austria,2026-05-06,3927.21,1178.163
ORD00450,Heidi Young,Keyboard,Electronics,8,1067.43,North,Wallis and Futuna,2026-01-24,8539.44,2561.832
ORD00451,Barbara Weaver,Monitor,Electronics,4,358.32,West,Macao,2026-07-02,1433.28,429.984
ORD00452,Michael Bonilla,Laptop,Accessories,8,1271.65,South,French Guiana,2026-02-23,10173.2,3051.96
ORD00453,Eric Jarvis,Phone,Accessories,8,760.51,East,Slovakia (Slovak Republic),2026-04-28,6084.08,1825.224
ORD00454,James Silva,Laptop,Electronics,5,631.41,West,Indonesia,2026-04-27,3157.0499999999997,947.1149999999999
ORD00455,Mark May,Phone,Accessories,4,430.76,East,Italy,2026-03-17,1723.04,516.9119999999999
ORD00456,Kelly Robinson,Tablet,Electronics,4,951.62,South,Gibraltar,2026-02-07,3806.48,1141.944
ORD00457,Sharon Johnson,Monitor,Accessories,1,809.41,West,Nicaragua,2026-02-24,809.41,242.82299999999998
ORD00458,Joseph Harris,Monitor,Electronics,1,698.09,South,North Macedonia,2026-07-06,698.09,209.427
ORD00459,Chad Watson,Laptop,Accessories,5,1322.49,North,Papua New Guinea,2026-02-11,6612.45,1983.735
ORD00460,Mrs. Jordan Moore,Mouse,Electronics,5,570.35,East,Malaysia,2026-02-06,2851.75,855.525
ORD00461,Patricia Wright,Monitor,Accessories,4,669.27,West,Ecuador,2026-03-25,2677.08,803.1239999999999
ORD00462,Curtis Garcia,Keyboard,Electronics,3,263.75,East,Poland,2026-06-04,791.25,237.375
ORD00463,Oscar Price,Laptop,Electronics,8,1359.46,South,Eritrea,2026-04-20,10875.68,3262.704
ORD00464,Logan Bell,Keyboard,Electronics,9,103.07,South,Christmas Island,2026-04-23,927.6299999999999,278.28899999999993
ORD00465,Jody Craig,Laptop,Electronics,1,680.27,West,Israel,2026-07-01,680.27,204.081
ORD00466,Phillip Harrell,Laptop,Electronics,3,278.84,East,Falkland Islands (Malvinas),2026-03-03,836.52,250.956
ORD00467,Sandra Brown,Mouse,Accessories,1,813.21,West,Iraq,2026-06-03,813.21,243.963
ORD00468,David Bradshaw,Mouse,Electronics,1,957.44,North,Morocco,2026-01-06,957.44,287.232
ORD00469,Keith Jones,Tablet,Electronics,1,1364.23,East,Japan,2026-04-18,1364.23,409.269
ORD00470,Sandra Cobb,Keyboard,Electronics,2,1144.21,North,Cambodia,2026-06-26,2288.42,686.526
ORD00471,Christopher Mann,Keyboard,Accessories,3,169.31,North,Mayotte,2026-05-31,507.93,152.379
ORD00472,Valerie Holmes,Tablet,Electronics,8,257.85,South,Sao Tome and Principe,2026-04-22,2062.8,618.84
ORD00473,Lauren Aguilar,Keyboard,Accessories,6,182.44,East,Timor-Leste,2026-07-05,1094.6399999999999,328.39199999999994
ORD00474,Daniel Knight,Keyboard,Accessories,9,892.49,South,Sierra Leone,2026-06-09,8032.41,2409.723
ORD00475,Steven Weaver,Keyboard,Accessories,7,632.78,South,Sudan,2026-02-14,4429.46,1328.838
ORD00476,Steven Cline,Mouse,Electronics,4,271.66,West,Jamaica,2026-07-01,1086.64,325.992
ORD00477,Jose Shepherd,Phone,Accessories,6,1084.2,North,Papua New Guinea,2026-03-17,6505.200000000001,1951.5600000000002
ORD00478,Chase Lawrence,Laptop,Accessories,3,533.06,East,Zambia,2026-06-14,1599.1799999999998,479.7539999999999
ORD00479,William Noble,Phone,Accessories,3,402.92,South,Ireland,2026-02-18,1208.76,362.628
ORD00480,Isaiah Thompson,Mouse,Accessories,3,936.66,South,Jamaica,2026-06-07,2809.98,842.994
ORD00481,Brandon Robles,Monitor,Accessories,6,567.31,North,Libyan Arab Jamahiriya,2026-01-09,3403.8599999999997,1021.1579999999999
